"PLOT","lat_fuzzed","lon_fuzzed","elev_fuzzed","tc3","forind","tc3for","annpre","anntmp","smrtp","ndvi","totvol","psmevol","tshevol","totbiom","numtree","cover"
8833,45.278348,-121.501796,4700,-1430,1,-1430,721,592,225,0.525780320167542,123.95327872,0,0,77.976381795,151.17820257,31.22222222
8894,45.304373,-123.937927,100,-1218,1,-1218,761,1113,243,0.695226848125458,0,0,0,0,0,11
8895,45.310342,-123.87317,700,-170,1,-170,784,1029,243,0.786090552806854,566.10743605,357.01866447,116.03888768,346.42887208,936.86767809,87.66666667
8896,45.306024,-123.795241,500,-770,1,-770,785,1026,241,0.827698469161987,197.31249962,112.0431704,0,117.43905529,247.81083768,70.66666667
8897,45.346389,-123.730335,1900,-108,1,-108,818,918,219,0.711344063282013,389.52920422,157.21152839,232.31767583,237.67045118,342.03105708,68.11111111
8898,45.304351,-123.588692,1300,-79,1,-79,815,1016,257,0.73778235912323,738.26192059,738.26192059,0,440.06849551,698.93302968,85.44444444
8899,45.299643,-123.514234,2300,-222,1,-222,797,913,248,0.817975640296936,560.33270357,519.2438225,16.136672627,333.41368265,470.81793894,85
8900,45.311793,-123.450775,2300,-197,1,-197,779,910,261,0.767726898193359,775.79592427,760.68050893,1.2128991498,459.2701427,175.69878093,81.22222222
8901,45.322474,-123.401009,1700,-1866,1,-1866,771,976,281,0.696417808532715,22.862193744,22.862193744,0,16.64286516,2.469047319,7.222222222
8902,45.332474,-123.34919,900,-9,1,-9,748,1065,311,0.781903803348541,370.31932504,370.31932504,0,229.767757,847.64218493,86.33333333
8903,45.340165,-123.271801,700,-1286,0,0,727,1096,322,0.709172070026398,0,0,0,0,0,6.444444444
8904,45.302842,-123.171826,100,-1907,0,0,708,1180,346,0.806173324584961,0,0,0,0,0,0
8905,45.306292,-123.102138,300,-1655,0,0,708,1170,340,0.758794486522675,0,0,0,0,0,0
8906,45.30034,-123.027997,100,-600,0,0,703,1169,337,0.724900543689728,254.12631865,35.933374254,0,147.64148878,200.72904378,62.55555556
8907,45.304099,-122.960242,100,-905,0,0,694,1187,342,0.335433930158615,0,0,0,0,0,0
8908,45.304754,-122.88062,1100,-1237,1,-1237,703,1064,311,0.684440493583679,0,0,0,0,0,13
8909,45.353432,-122.823846,300,-424,1,-424,695,1185,339,0.73406857252121,197.04494334,174.05170197,0,118.16133824,91.69454047,26.55555556
8910,45.302268,-122.609591,100,-1861,0,0,704,1205,336,0.515092432498932,0,0,0,0,0,0
8911,45.312824,-122.573632,500,-1034,0,0,707,1192,330,0.492030203342438,0,0,0,0,0,2.444444444
8912,45.302455,-122.53899,500,-1516,0,0,709,1177,322,0.694871246814728,0,0,0,0,0,0
8913,45.32609,-122.4274,500,-1576,0,0,713,1171,318,0.59428471326828,44.367919195,44.367919195,0,29.804350091,163.58007078,25
8914,45.321999,-122.37685,300,-838,0,0,709,1195,327,0.546277225017548,0,0,0,0,0,8.444444444
8915,45.300356,-122.191572,1500,-125,1,-125,738,1005,265,0.510682702064514,0,0,0,0,0,88.44444444
8916,45.315163,-122.129078,2500,-236,1,-236,769,867,231,0.830416142940521,100.8965208,97.837634936,2.143139174,83.030956507,255.27461125,84.55555556
8917,45.30291,-122.061995,3700,-97,1,-97,810,668,194,0.771038591861725,659.45194667,564.31782585,0.9298652474,404.85133449,664.19647238,84.33333333
8918,45.309031,-121.987204,2900,-77,1,-77,782,762,208,0.686758518218994,864.52101352,369.25806897,449.00191489,513.54865822,773.28760731,79.11111111
8919,45.306448,-121.916825,2900,-216,1,-216,770,773,223,0.762401401996613,1061.3603825,1000.739641,30.904942822,607.66732418,250.10999016,81.22222222
8920,45.355123,-121.845614,4300,-376,1,-376,789,611,194,0.739007472991943,231.33520161,126.88108838,5.7722372864,151.89229827,371.77288813,83.66666667
8921,45.300656,-121.774977,3700,-256,1,-256,762,650,213,0.686903893947601,500.58921469,185.18046153,215.09346005,314.35691086,411.33427684,77.77777778
8922,45.304057,-121.711904,4500,-246,1,-246,778,492,177,0.738055169582367,565.81415969,43.930258908,0,348.64602769,1095.4530226,81
8923,45.301749,-121.640975,5100,-100,1,-100,771,493,180,0.695965528488159,831.70361797,125.69481209,0,495.17459305,636.81042543,82.88888889
8924,45.299991,-121.569374,5100,-567,1,-567,780,462,173,0.734338402748108,449.59734118,0,0,256.60998254,460.99838128,62.11111111
8925,45.310999,-121.498588,3300,-616,1,-616,703,741,269,0.645490527153015,484.44779156,40.904847071,90.793431199,257.40069798,381.64907741,69.66666667
8990,45.350278,-123.942618,1100,-133,0,0,792,974,232,0.739032864570618,625.90704592,124.4055311,348.28447289,363.92320397,565.09478996,43.44444444
8991,45.353769,-123.872625,300,-228,1,-228,777,1057,243,0.765289068222046,315.55923636,4.0106342844,196.39493178,194.49808199,763.35478642,83.66666667
8992,45.357663,-123.802004,300,-167,1,-167,783,1043,239,0.629939079284668,0,0,0,0,0,9.777777778
8993,45.37073,-123.759101,700,-211,1,-211,797,1003,239,0.748524188995361,713.53634967,0,557.91284661,430.14823066,384.11812472,79.77777778
8994,45.352825,-123.657674,1900,-314,1,-314,825,951,240,0.81956160068512,710.593464,628.77423265,0,416.04708868,490.74021233,88.22222222
8995,45.356293,-123.591402,1300,-378,1,-378,817,1006,254,0.732399761676788,516.79869434,516.79869434,0,302.19053951,371.77288813,85.88888889
8996,45.35379,-123.515452,1500,-235,1,-235,812,1009,263,0.764991700649261,389.02366191,389.02366191,0,231.9751925,210.66186467,87.88888889
8997,45.35486,-123.451934,2700,-1020,1,-1020,787,862,248,0.722054123878479,179.19435134,179.19435134,0,109.87173397,109.03450331,34.22222222
8998,45.097579,-123.732991,1500,-34,1,-34,763,981,287,0.826056301593781,206.96147132,192.11725578,0,142.14298891,850.11123225,84.44444444
8999,45.353609,-123.301943,500,-682,1,-682,727,1129,327,0.791407346725464,480.1903591,351.76072572,0,278.12157599,522.89445909,80.44444444
9000,45.343765,-123.202827,100,-1586,0,0,709,1178,343,0.814154863357544,0,0,0,0,0,0
9001,45.355476,-123.169891,100,-1396,0,0,708,1176,344,0.683776378631592,0,0,0,0,0,0
9002,45.349986,-123.100748,100,-977,0,0,708,1169,337,0.700565159320831,0,0,0,0,0,0
9003,45.35857,-123.025995,900,-1734,1,-1734,717,1087,319,0.645563662052155,0,0,0,0,0,28.55555556
9004,45.356543,-122.96558,1100,-628,1,-628,719,1034,306,0.828836560249329,439.21627755,306.1674298,0,254.578524,431.25655023,91
9005,45.359343,-122.893554,500,-690,1,-690,700,1142,329,0.67546671628952,92.245702764,71.001939829,0,55.00772835,118.9673242,53.55555556
9006,45.349174,-122.747035,300,-1015,1,-1015,699,1188,335,0.513984382152557,0,0,0,0,0,30.33333333
9007,45.363616,-122.683446,100,-1758,0,0,707,1205,335,0.632430970668793,0,0,0,0,0,0
9008,45.352095,-122.61101,100,-829,0,0,701,1208,340,0.457514196634293,0,0,0,0,0,16.88888889
9009,45.353507,-122.53818,300,-1813,0,0,706,1196,332,0.482598215341568,31.527447789,31.527447789,0,19.813939149,29.74183105,17.44444444
9010,45.358862,-122.475472,300,-584,0,0,708,1200,329,0.799546122550964,492.35387275,0,0,283.11943611,198.14673324,74.66666667
9011,45.351357,-122.401039,300,-2173,0,0,708,1186,325,0.641524791717529,0,0,0,0,0,0
9012,45.35522,-122.339462,500,-1306,0,0,721,1147,306,0.573675811290741,0,0,0,0,0,1.777777778
9013,45.348235,-122.248105,1100,-1115,0,0,742,1055,272,0.687966287136078,367.24871367,295.08898287,0,220.75834828,361.84006724,11.22222222
9014,45.353232,-122.189135,1500,-185,1,-185,752,998,258,0.716022670269012,530.4667399,512.58133217,0,306.22703847,272.61457409,74.33333333
9015,45.362066,-122.13224,1700,-990,1,-990,761,972,255,0.821894347667694,43.627620643,0,40.055742934,30.4989701,59.483662101,51.44444444
9016,45.006735,-122.335932,2900,-209,1,-209,796,785,209,0.75971394777298,99.237747725,33.594692573,59.313917773,80.629810349,446.12746576,82.44444444
9017,45.349881,-121.982378,1300,-457,1,-457,771,962,250,0.833277642726898,331.20669438,23.314064886,61.470262563,184.24008298,433.72559755,78.66666667
9018,45.349729,-121.773011,4700,-331,1,-331,779,598,196,0.715468287467957,196.48323633,0,0,111.58383701,237.9346484,76
9020,45.35508,-121.632459,5900,-763,1,-763,797,364,151,0.525771796703339,67.69380597,0,0,48.173877547,386.64380365,24.44444444
9021,45.352694,-121.567931,3500,-189,1,-189,745,673,235,0.714169561862946,310.02446112,60.060000099,137.31160654,222.3951764,567.56383728,74.77777778
9022,45.353777,-121.498811,4900,-264,1,-264,756,470,185,0.623385846614838,828.27708678,0,0,447.5263827,515.48731713,72.33333333
9086,45.403371,-123.856676,100,-749,0,0,774,1078,242,0.748587787151337,112.46664984,0,36.647397571,74.671305111,374.24193545,53.11111111
9087,45.396184,-123.803955,100,-518,0,0,772,1079,243,0.847824811935425,0,0,0,0,0,41.88888889
9088,45.370723,-123.698122,1300,-405,1,-405,827,941,228,0.772476553916931,378.05870757,0,188.48212188,234.6742929,245.28515875,82.11111111
9089,45.388061,-123.6199,1300,-114,1,-114,808,1066,270,0.752745151519775,419.6157467,419.6157467,0,249.51213704,386.64380365,83.33333333
9090,45.400887,-123.555234,1700,-1901,1,-1901,815,978,248,0.648904383182526,116.77042825,116.77042825,0,71.412824448,29.74183105,22.11111111
9091,45.397847,-123.526291,1700,-237,1,-237,819,960,247,0.772254347801208,261.62544072,261.62544072,0,158.48314713,163.58007078,80.66666667
9092,45.409963,-123.452642,1700,-271,1,-271,796,924,253,0.775291681289673,582.4199278,582.4199278,0,335.52508642,371.77288813,85.55555556
9093,45.401934,-123.375785,1100,-180,1,-180,757,995,288,0.801082730293274,645.54214044,437.33521383,11.41207017,378.76507955,520.48204338,87.22222222
9094,45.35459,-123.246056,100,-1263,0,0,712,1177,342,0.600919246673584,0,0,0,0,0,0
9096,45.404131,-123.09903,300,-1932,0,0,702,1170,341,0.489260524511337,0,0,0,0,0,0
9097,45.402298,-123.029695,900,-289,1,-289,723,1053,311,0.786833763122559,334.81763168,295.53414523,0,209.37812941,342.03105708,78.66666667
9098,45.404308,-122.952874,100,-694,0,0,695,1180,344,0.764144837856293,0,0,0,0,0,15.55555556
9099,45.400791,-122.882193,100,-1955,0,0,692,1195,347,0.676934659481049,0,0,0,0,0,0
9100,45.370524,-122.785839,100,-1035,0,0,695,1195,342,0.171393215656281,0,0,0,0,0,3.555555556
9101,45.383263,-122.727787,100,-707,0,0,698,1207,342,0.481427490711212,0,0,0,0,0,16.77777778
9102,45.408885,-122.681007,300,-781,0,0,702,1184,332,0.719976902008057,0,0,0,0,0,53.44444444
9103,45.403065,-122.612411,300,-637,0,0,698,1209,341,0.536422669887543,0,0,0,0,0,32
9104,45.407932,-122.543269,100,-1810,0,0,698,1220,343,0.5112664103508,0,0,0,0,0,2.333333333
9105,45.205841,-122.541147,300,-393,1,-393,711,1183,323,0.529456794261932,331.9001512,315.11433877,0,203.1005935,111.50355063,69
9106,45.37648,-122.356661,700,-2127,0,0,723,1133,302,0.778857946395874,0,0,0,0,0,2.777777778
9108,45.392382,-122.197173,1100,-577,1,-577,748,1100,279,0.852904498577118,164.61730705,44.92166611,0,114.75448525,907.12584704,83.22222222
9109,45.395057,-122.11482,1100,-468,1,-468,753,1022,267,0.797629594802856,308.90362855,67.010230506,0,173.54317925,285.0164423,87.66666667
9110,45.40688,-122.053694,2100,-212,1,-212,786,870,226,0.729464888572693,747.1572679,665.37491074,37.828788997,436.49301235,257.68702695,81.22222222
9111,45.406302,-121.980355,3300,-142,1,-142,805,777,208,0.774175941944122,128.75877699,72.278056231,19.91642761,122.17422785,728.67486073,82.88888889
9112,45.351974,-121.912611,3100,-102,1,-102,781,808,225,0.733346045017242,905.84650586,896.65691636,7.2293072566,532.78307287,713.80394521,81.77777778
9113,45.351508,-121.847807,4100,-102,1,-102,788,575,187,0.718659102916718,666.21093163,18.066916308,15.686682014,380.26002859,760.77247588,83.22222222
9114,45.403136,-121.776517,4300,-113,1,-113,790,631,199,0.718494415283203,475.76163742,0,0,270.84558739,126.37446616,82.77777778
9115,45.399592,-121.704238,6700,-549,0,0,811,201,123,0.221335053443909,0.1608141622,0,0,0.2517701985,14.870915525,6
9116,45.397594,-121.637042,5300,-201,1,-201,813,438,164,0.734150409698486,247.51373764,0,0,153.1801024,921.99676256,16.11111111
9117,45.400325,-121.565424,3700,-129,1,-129,756,703,236,0.734096586704254,555.23099459,206.96444496,1.5421522855,306.71934135,279.96508444,82.55555556
9179,45.416931,-123.955807,100,-1787,0,0,769,1045,221,0.575131475925446,0,0,0,0,0,0
9180,45.430668,-123.90264,300,-298,0,0,780,1112,249,0.749802768230438,584.04658498,215.91415797,266.87665173,345.254038,304.82545246,66.55555556
9181,45.401343,-123.731605,900,-421,1,-421,808,979,232,0.716524243354797,353.98562871,0,98.786714054,200.56376303,418.85468202,83.11111111
9182,45.403519,-123.661176,1500,-557,1,-557,821,1009,249,0.841109752655029,249.94876219,55.033099375,0,142.04814931,267.67647945,88.55555556
9183,45.403951,-123.594007,900,-210,1,-210,806,1051,268,0.75373899936676,442.66982351,350.69062405,0,261.25034249,520.48204338,77.44444444
9184,45.455062,-123.515786,1300,-402,1,-402,809,984,253,0.818493008613586,500.17657692,89.126694712,0,289.68448687,314.75827335,83.22222222
9185,45.449022,-123.451957,2100,-226,1,-226,786,934,254,0.78239631652832,475.3665643,473.78115773,0,296.40894148,314.75827335,91
9186,45.406827,-123.307887,1300,-1705,1,-1705,743,1001,294,0.628079533576965,232.52574175,157.25801502,0,127.71270871,104.09640868,20.66666667
9187,45.406246,-123.246855,700,-2584,0,0,717,1100,324,0.835243463516235,0,0,0,0,0,3.444444444
9189,45.452529,-123.089151,300,-1408,0,0,708,1146,338,0.569583117961884,0,0,0,0,0,0
9190,45.450993,-123.034363,300,-1962,0,0,703,1144,337,0.632088482379913,0,0,0,0,0,0
9191,45.455475,-122.962603,100,-1711,0,0,691,1179,347,0.578355610370636,0,0,0,0,0,0
9192,45.404522,-122.822933,300,-1262,0,0,694,1160,337,0.48561704158783,0,0,0,0,0,0
9193,45.40357,-122.751571,100,-1396,0,0,696,1199,343,0.15949934720993,0,0,0,0,0,0
9194,45.425654,-122.69739,300,-683,0,0,700,1174,329,0.544163644313812,0,0,0,0,0,39.11111111
9195,45.437705,-122.6212,100,-1463,0,0,698,1219,342,0.628129899501801,0,0,0,0,0,0
9196,45.442058,-122.567122,300,-1086,0,0,706,1199,333,0.558219909667969,0,0,0,0,0,16.66666667
9197,45.455997,-122.470274,500,-1844,0,0,721,1161,311,0.683891773223877,0,0,0,0,0,0
9198,45.405644,-122.406318,300,-734,1,-734,716,1163,313,0.71981406211853,176.95221141,0,0,105.19957596,252.80556393,74.88888889
9199,45.40927,-122.329785,500,-572,1,-572,732,1130,296,0.77202832698822,481.05927089,35.255952096,0,259.25546468,193.15200699,81.11111111
9200,45.403923,-122.261295,700,-514,1,-514,736,1121,291,0.807704746723175,373.06168698,24.284665145,0,202.29336604,232.88329054,88.11111111
9201,45.441258,-122.183067,1300,-752,1,-752,756,1046,267,0.74662446975708,127.19011325,3.7512555303,42.351113883,76.089361368,252.80556393,75.77777778
9202,45.454023,-122.127365,900,-488,1,-488,759,1016,264,0.787043154239655,409.19594132,203.71960765,64.154044521,248.86904119,689.0002088,54
9203,45.460439,-122.060293,2100,-386,1,-386,787,857,225,0.747398436069489,969.90786464,528.61447765,386.01780304,595.81988299,269.97563194,84.66666667
9204,45.404179,-121.917104,3100,-932,1,-932,799,693,203,0.836032032966614,521.55589466,42.300067948,182.68156128,310.59897785,44.556114964,46
9205,45.397767,-121.843378,2300,-145,1,-145,796,763,218,0.668664395809174,862.24129642,351.12562136,352.44019366,516.25002851,458.30280752,79.44444444
9206,45.418505,-121.809212,3700,-343,1,-343,802,658,201,0.791116714477539,820.50386947,82.175626527,374.10277583,494.54426087,354.31966206,64.66666667
9207,45.428593,-121.769128,2700,-202,1,-202,792,736,221,0.768704533576965,754.50721356,127.98826961,260.51561928,445.2759992,393.93768239,84.44444444
9208,45.458185,-121.665446,3100,-79,1,-79,775,736,236,0.806065022945404,368.89193803,176.04278684,124.68128086,234.69848478,639.39273597,85.11111111
9209,45.424933,-121.596425,3700,-453,1,-453,755,696,234,0.7957603931427,304.34118919,124.64993521,0,176.79217352,356.9019726,77.44444444
9210,45.394543,-121.500784,4700,-465,1,-465,732,567,217,0.699266612529755,502.27946939,181.29807089,0,281.919723,416.32900309,55.33333333
9274,45.451898,-123.871902,100,-1210,0,0,770,1076,234,0.739685297012329,0,0,0,0,0,0
9275,45.450615,-123.803961,100,-1291,0,0,770,1090,244,0.782123029232025,0,0,0,0,0,0
9276,45.453333,-123.729016,1100,-626,1,-626,800,977,234,0.786833763122559,430.23402715,0,206.248624,258.33491962,421.32372934,79.22222222
9277,45.455214,-123.654631,300,-918,1,-918,799,1040,246,0.816760301589966,106.72400442,0,0,61.899450501,133.83823973,16.33333333
9278,45.446958,-123.594113,1100,-357,1,-357,804,1048,265,0.752506136894226,481.36387883,293.5251479,0,281.12668024,490.74021233,81
9279,45.474981,-123.507882,1700,-233,0,0,803,960,250,0.56862735748291,207.27894871,207.27894871,0,125.17348954,104.09640868,11.88888889
9280,45.457118,-123.379375,2100,-289,1,-289,762,894,259,0.793152987957001,251.60401851,251.60401851,0,152.58155097,138.77633436,67.33333333
9281,45.451918,-123.309782,1300,-2211,1,-2211,743,983,288,0.602286159992218,0,0,0,0,0,11.77777778
9282,45.451966,-123.241439,100,-2051,0,0,712,1126,332,0.617212116718292,5.6940411774,5.6940411774,0,4.1606126366,14.870915525,11
9283,45.452874,-123.172651,300,-618,0,0,706,1145,339,0.813188552856445,54.095141898,50.333746762,0,40.262175837,342.03105708,84
9284,45.474537,-123.126889,100,-1302,0,0,702,1175,348,0.709388434886932,0,0,0,0,0,7.333333333
9285,45.469385,-123.082666,300,-2242,0,0,701,1160,343,0.436129540205002,0,0,0,0,0,0
9286,45.452295,-122.88967,500,-751,0,0,697,1116,329,0.149630695581436,0,0,0,0,0,0
9287,45.453727,-122.81994,300,-912,0,0,692,1162,340,0.45408421754837,0,0,0,0,0,14.11111111
9288,45.449445,-122.745577,300,-824,0,0,695,1177,339,0.604477345943451,0,0,0,0,0,43.44444444
9289,45.457879,-122.684069,300,-1015,0,0,701,1186,333,0.614104628562927,0,0,0,0,0,27.88888889
9292,45.455494,-122.337819,700,-1658,0,0,730,1134,297,0.297321349382401,0,0,0,0,0,0
9293,45.454218,-122.27027,500,-734,1,-734,732,1149,302,0.812798917293549,474.00578606,216.47875249,20.00777754,275.58447967,356.84534099,49.11111111
9294,45.470431,-122.228215,900,-1139,0,0,752,1083,276,0.67808723449707,0,0,0,0,0,15.66666667
9295,45.479143,-122.150827,1900,-386,1,-386,777,920,235,0.799122869968414,794.79587677,299.09707832,495.69879845,488.76042209,302.29977353,83.22222222
9296,45.454801,-121.987499,2900,-261,1,-261,804,758,206,0.737556576728821,923.26752464,616.12213783,134.17663215,548.09294098,426.09192915,82.88888889
9297,45.450779,-121.917055,2900,-119,1,-119,799,795,220,0.764784038066864,592.92095847,121.12183623,101.72417984,342.91927698,448.53988146,84
9298,45.45356,-121.843669,3700,-122,1,-122,803,695,205,0.728405296802521,1387.9740347,0,482.97715743,793.42692444,324.40793618,82.44444444
9299,45.447098,-121.776448,2500,-1172,1,-1172,791,766,228,0.803792059421539,146.59252954,0,23.338208928,80.731872064,148.70915525,68.66666667
9300,45.449791,-121.7025,3900,-55,1,-55,794,652,210,0.783129215240479,400.2893006,163.95565855,15.680336075,271.65615758,1427.6078904,82.55555556
9301,45.450913,-121.63967,3300,-150,1,-150,759,737,244,0.756808996200562,608.3104549,583.00985192,0,354.79059663,240.40369572,82.33333333
9302,45.450447,-121.562081,2900,-110,1,-110,711,797,284,0.690107583999634,456.13750665,431.45885447,0,287.20212919,272.55794248,86.22222222
9303,45.447588,-121.489226,3700,-330,1,-330,704,705,262,0.767785966396332,509.62082136,98.192385326,0,251.53762731,292.42358425,79.33333333
9369,45.475995,-123.885862,100,-1004,0,0,771,1066,230,0.770148873329163,0,0,0,0,0,17.77777778
9370,45.506127,-123.805059,500,-422,1,-422,795,1036,239,0.793152987957001,117.13028506,68.727259502,23.501487774,87.03450538,654.32028311,90.11111111
9371,45.499891,-123.732561,1100,-470,1,-470,802,1016,245,0.754262566566467,206.85503194,36.335590997,160.53541997,154.16049691,604.71281028,81.55555556
9372,45.502687,-123.663937,1100,-440,1,-440,803,1045,261,0.778578102588654,595.07710641,225.34868793,23.603859508,344.68665969,379.18003009,78.44444444
9373,45.501283,-123.591856,1500,-391,1,-391,809,1027,259,0.800528347492218,497.64655436,394.85558354,0,304.76908801,490.74021233,84.66666667
9374,45.493334,-123.529804,2100,-127,1,-127,816,904,238,0.728436172008514,412.74809269,81.28844772,315.51794551,257.52547319,349.43819904,80.55555556
9375,45.510153,-123.439618,2100,-207,1,-207,793,868,235,0.812076449394226,653.41283551,633.62253542,0,391.74731399,609.70753653,82.77777778
9376,45.501175,-123.380298,1900,-568,1,-568,767,886,256,0.634562194347382,200.85100233,200.85100233,0,121.93119043,66.834172446,52.88888889
9377,45.498843,-123.315428,1500,-2446,1,-2446,751,950,277,0.833140730857849,7.9021371571,7.9021371571,0,11.041956259,133.83823973,13.22222222
9378,45.497527,-123.238626,500,-241,1,-241,717,1113,329,0.761605501174927,341.19485586,39.78995255,0,179.46944476,386.64380365,79.77777778
9379,45.504546,-123.16893,500,-523,0,0,716,1114,330,0.796826899051666,30.306718333,30.306718333,0,22.927798257,193.32190183,80.88888889
9380,45.503688,-123.104016,100,-716,0,0,701,1171,348,0.715574204921722,0,0,0,0,0,0
9381,45.485722,-122.975891,100,-573,1,-573,689,1183,349,0.803817629814148,140.19503247,0,0,84.525738204,208.19281735,51.22222222
9382,45.497434,-122.88825,300,-685,0,0,690,1171,344,0.398599982261658,0,0,0,0,0,11.88888889
9383,45.498885,-122.864415,300,-805,0,0,690,1174,344,0.374676078557968,0,0,0,0,0,8.333333333
9384,45.501105,-122.817421,300,-911,0,0,691,1179,344,0.593580961227417,0,0,0,0,0,7.666666667
9385,45.503257,-122.750915,700,-582,0,0,700,1116,322,0.6023810505867,0,0,0,0,0,51.88888889
9386,45.503513,-122.677222,300,-827,0,0,701,1183,334,0.792097091674805,2.5482892267,0,0,1.6028892298,14.870915525,26.33333333
9387,45.508503,-122.546002,300,-1261,0,0,706,1173,324,0.39259472489357,0,0,0,0,0,4
9388,45.497267,-122.47022,300,-1081,0,0,711,1176,320,0.518290102481842,0,0,0,0,0,0
9389,45.504424,-122.399443,300,-701,0,0,721,1162,310,0.512828409671783,0,0,0,0,0,28.33333333
9390,45.50552,-122.322116,100,-731,1,-731,721,1185,316,0.810536444187164,0,0,0,0,0,42
9392,45.49389,-122.190843,1500,-1087,1,-1087,763,1004,257,0.830193698406219,224.54169272,127.20925971,95.717861653,146.96433745,594.83662101,83.22222222
9393,45.480199,-122.088268,900,-261,1,-261,764,996,261,0.743356883525848,472.18089384,134.63856088,222.84044836,294.23761142,391.58189829,79.66666667
9394,45.484083,-122.021614,2300,-175,1,-175,783,878,233,0.76573371887207,803.13081261,526.30629544,195.09701853,468.96080779,760.8857391,85.88888889
9395,45.502329,-121.987607,1300,-353,1,-353,789,903,242,0.698075294494629,653.70301206,328.59719031,274.40576107,405.07025912,108.92124009,77.44444444
9396,45.501469,-121.911846,2500,-180,1,-180,801,838,230,0.799677312374115,380.35606237,33.396919952,165.40108055,247.31845565,867.4511951,83.55555556
9397,45.502213,-121.84472,2700,-999,1,-999,801,780,223,0.78513115644455,253.63453732,0,200.56809405,155.04302654,111.50355063,52.77777778
9398,45.501463,-121.774591,3100,-158,1,-158,777,762,231,0.717492997646332,451.78390294,357.653758,56.876584352,274.42832757,448.59651307,80.88888889
9399,45.489874,-121.565775,1900,-566,1,-566,693,867,317,0.762221932411194,353.18734549,210.48444216,0,206.57574952,339.50537815,78.55555556
9400,45.500899,-121.490322,3900,-633,1,-633,733,642,236,0.731427609920502,282.86607289,132.43986558,47.07184856,168.25391385,175.92530737,64.11111111
9463,45.49988,-123.949059,100,-367,1,-367,773,1127,244,0.721224367618561,291.93032384,0,9.6143092158,151.48128901,369.2472092,83.77777778
9465,45.552651,-123.799215,1500,-231,1,-231,808,981,233,0.755413174629211,739.87222479,157.86696714,469.60788565,455.49186809,649.21229364,84
9466,45.54733,-123.733626,1500,-351,1,-351,808,961,233,0.83442097902298,269.85254171,169.59407992,0,176.36670692,446.12746576,81.33333333
9467,45.549555,-123.66427,1100,-333,0,0,812,1010,254,0.811269342899323,356.66805251,307.33134319,0,222.53833482,389.11285097,83.11111111
9468,45.546365,-123.582401,1100,-298,1,-298,801,1033,261,0.807103216648102,752.41626542,479.39315985,0,438.81639216,522.9510907,90.77777778
9469,45.522444,-123.47663,2500,-229,1,-229,817,808,219,0.780090749263763,147.15350965,100.75574713,31.475804821,98.577763028,594.83662101,82.66666667
9470,45.520726,-123.403912,2900,-51,0,0,781,798,229,0.257849633693695,0,0,0,0,0,10.33333333
9471,45.531418,-123.337829,1900,-1639,0,0,764,901,260,0.705635130405426,0,0,0,0,0,42.77777778
9472,45.542185,-123.28047,1500,-323,1,-323,746,959,281,0.814590454101562,185.0915593,185.0915593,0,121.47595917,361.84006724,78.11111111
9473,45.549632,-123.244175,900,-507,1,-507,737,1014,298,0.846144318580627,293.63260734,30.549455316,0,175.32951695,832.77126941,86.44444444
9474,45.553172,-123.161516,500,-611,1,-611,712,1105,328,0.771266102790833,115.11827436,114.08323835,0,74.111116206,118.9673242,68.33333333
9475,45.501706,-123.032691,100,-1652,0,0,692,1175,348,0.636764466762543,0,0,0,0,0,0
9476,45.505997,-122.957333,100,-945,0,0,687,1179,349,0.641888558864594,0,0,0,0,0,16.33333333
9477,45.547996,-122.900922,300,-850,0,0,689,1168,344,0.394410192966461,0,0,0,0,0,0
9478,45.548379,-122.823122,300,-1440,0,0,697,1153,334,0.465549260377884,0,0,0,0,0,7.111111111
9479,45.556175,-122.760047,700,-753,1,-753,710,1082,312,0.725142776966095,382.57291675,161.03012961,1.23420668,214.73175578,342.03105708,84.55555556
9480,45.55028,-122.682539,100,-759,0,0,699,1182,335,0.558871924877167,0,0,0,0,0,29
9481,45.503547,-122.612924,100,-829,0,0,701,1185,333,0.500486791133881,0,0,0,0,0,16.77777778
9482,45.518851,-122.518864,300,-1131,0,0,706,1164,320,0.422378838062286,0,0,0,0,0,11.55555556
9483,45.529318,-122.445178,300,-955,0,0,708,1184,322,0.759906530380249,5.5485313803,0,0,3.1880180024,29.74183105,7.111111111
9484,45.552859,-122.4014,100,-1757,0,0,701,1209,331,0.563823163509369,0,0,0,0,0,0
9486,45.543675,-122.23787,100,-716,0,0,730,1195,317,0.654116332530975,0,0,0,0,0,42.22222222
9487,45.499172,-122.120255,2300,-195,1,-195,788,881,229,0.760837614536285,733.64362923,0,733.64362923,453.68513429,242.81611143,84.11111111
9488,45.506084,-122.056999,2500,-234,1,-234,793,833,220,0.747816145420074,294.05600021,0,294.05600021,186.45532286,198.25999647,82.11111111
9489,45.531207,-121.988894,2900,-224,1,-224,811,785,214,0.750399947166443,772.56868125,414.13133616,260.62206323,468.1924192,277.49603712,82
9490,45.524102,-121.94679,2300,-174,1,-174,811,831,223,0.682267189025879,1188.3203855,547.94616622,399.12690654,732.1684111,245.17189553,77.88888889
9491,45.548767,-121.84292,3300,-113,1,-113,799,726,214,0.720291972160339,450.85992983,433.42122141,0.4752758294,274.52223731,267.67647945,87.33333333
9492,45.551004,-121.771105,3500,-1069,1,-1069,766,745,243,0.743838310241699,81.813434973,61.085847126,14.306686179,67.021285327,275.08362141,50.33333333
